"Parcela","N_Familia","N_cientifico","Genero","Epiteto","Cod_HaCr","DAP"
59110,"MYRSINACEAE","Myrsine coriacea","Myrsine","coriacea","A",52.29275
59110,"ASTERACEAE","Mikania hookeriana","Mikania","hookeriana","SL",52.42097
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",27.07552
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",70.57157
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",64.71638
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",69.63688
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",95.08737
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","A",96.08948
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",33.9898
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",63.45193
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","A",94.05752
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",87.43989
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",81.31927
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",27.42206
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",39.02842
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",67.44173
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",24.49533
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",3.941865
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",29.74362
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","A",33.39301
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",91.68974
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",80.22605
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",61.54416
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",51.75563
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",79.95253
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",54.42745
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",67.79198
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",53.6627
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",24.24552
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",49.24371
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","A",20.96103
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",84.22375
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",57.56235
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",49.89421
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",32.28296
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",6.035303
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",51.17027
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",66.68945
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",76.33633
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",38.08806
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",98.88509
59111,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",42.95995
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",83.54007
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",52.1433
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",17.48705
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",42.98872
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",64.36697
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",38.44992
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",76.16751
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",71.91261
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",71.65823
59111,"ERICACEAE","Gaultheria erecta","Gaultheria","erecta","T",18.27537
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",100.3111
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",25.71585
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",81.18851
59111,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",68.85431
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",52.74428
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",84.68821
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",55.34949
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",57.89169
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",94.33222
59111,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",90.65494
59111,"CLETHRACEAE","Clethra fagifolia","Clethra","fagifolia","T",83.28035
59111,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",22.08634
59112,"CUNONIACEAE","Weinmannia pubescens","Weinmannia","pubescens","A",53.71593
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",58.13769
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",67.35626
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",44.08004
59112,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",6.902442
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",88.56371
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",43.13466
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",81.26367
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",30.81162
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",27.49059
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",56.59651
59112,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",24.25307
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",21.95999
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",82.41847
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",35.60904
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",45.46789
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",4.339804
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",32.45756
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",82.72797
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",101.2402
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",12.52236
59112,"CUNONIACEAE","Weinmannia pubescens","Weinmannia","pubescens","T",78.98943
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",28.1774
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",79.73505
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",38.38281
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",91.83368
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",14.22488
59112,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","T",31.4837
59112,"ASTERACEAE","Ageratina popayanensis","Ageratina","popayanensis","T",28.44796
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",75.57121
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",73.58581
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",33.94173
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",58.73892
59112,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","A",39.55047
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",43.57571
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",89.95248
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",11.00809
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",21.95613
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",25.30843
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",31.88877
59112,"ASTERACEAE","Munnozia senecionidis","Munnozia","senecionidis","A",8.549266
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",59.14093
59112,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",50.83877
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",28.51616
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",24.82826
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",57.22241
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",97.54919
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",71.35018
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",23.35356
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",37.70756
59112,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",92.4035
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",68.09039
59112,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",75.83002
59112,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",41.25766
59112,"MYRICACEAE","Myrica pubescens","Myrica","pubescens","T",56.91372
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",7.89815
59112,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",28.47182
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",86.20529
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",59.17668
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",91.53728
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",70.45845
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",74.22064
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",93.50335
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",39.29835
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",55.78678
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",52.28325
59113,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",57.97964
59113,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",18.94197
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",20.04145
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",66.85546
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",8.410663
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",38.18566
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",25.33746
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",99.09317
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",59.34622
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",33.49254
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",66.83169
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",20.32347
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",88.43416
59113,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",79.66191
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",35.68696
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",68.98437
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",53.51234
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",24.79093
59113,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",79.43739
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",89.71091
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",95.56518
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",40.30373
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",66.99004
59113,"ASTERACEAE","Mikania psilostachya","Mikania","psilostachya","SL",93.75917
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",53.43717
59113,"ASTERACEAE","Mikania psilostachya","Mikania","psilostachya","SL",44.37106
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",91.6149
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",4.67245
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",31.78824
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",49.72763
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",72.29815
59113,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",7.040555
59113,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",96.05637
59113,"CLETHRACEAE","Clethra fagifolia","Clethra","fagifolia","T",13.83741
59113,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","T",16.99798
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",79.52872
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",90.82394
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",82.44828
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",65.17686
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",23.55222
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",60.79386
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",44.13108
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","T",25.29091
59114,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","A",73.38166
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",10.34334
59114,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","A",4.770376
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",88.08429
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",76.32163
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",19.80818
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",31.1619
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",95.86632
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",22.77977
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",21.03476
59114,"MELASTOMATACEAE","Miconia lehmanii","Miconia","lehmanii","A",64.87952
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",90.27874
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",72.8296
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",39.35804
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",20.32433
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",23.32693
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",71.78029
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",72.83729
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",8.231203
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",73.78235
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",44.49155
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",39.98304
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",17.36325
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",64.12589
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",9.874227
59114,"ACTINIDIACEAE","Saurauia ursina","Saurauia","ursina","A",9.134936
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",23.9174
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",11.42857
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",21.76378
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","T",53.56288
59114,"ACTINIDIACEAE","Saurauia ursina","Saurauia","ursina","T",9.39163
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",10.48413
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",30.91774
59114,"RUBIACEAE","Psychotria acuminata","Psychotria","acuminata","T",62.72893
59114,"MELASTOMATACEAE","Miconia lehmanii","Miconia","lehmanii","T",78.4297
59114,"ACTINIDIACEAE","Saurauia ursina","Saurauia","ursina","T",96.47675
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",5.386396
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",96.45196
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",35.44265
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",52.43134
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",33.76664
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",10.25174
59114,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",19.05813
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",75.16381
59114,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",9.006447
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",62.5624
59114,"MELASTOMATACEAE","Miconia lehmanii","Miconia","lehmanii","T",9.665392
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",69.94226
59114,"MELASTOMATACEAE","Miconia longifolia","Miconia","longifolia","T",95.56262
59114,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",77.91213
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",6.94592
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",27.70583
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",55.17991
59114,"RUBIACEAE","Psychotria acuminata","Psychotria","acuminata","T",30.72193
59114,"MELASTOMATACEAE","Miconia lehmanii","Miconia","lehmanii","T",89.80961
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",59.19291
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",54.25221
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",88.22338
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",28.51906
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",39.99197
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",99.9855
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",95.16156
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",4.47099
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",65.80212
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","T",17.25035
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",86.76138
59114,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",93.04923
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",35.82533
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",5.949136
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",53.18184
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",76.31936
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",33.37916
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",42.69892
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",22.17209
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",17.14633
59114,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","T",15.55563
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",31.06273
59114,"EUPHORBIACEAE","Alchornea verticilata","Alchornea","verticilata","T",60.50365
59114,"EUPHORBIACEAE","Alchornea verticilata","Alchornea","verticilata","T",42.81606
59114,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",57.76872
59114,"CLETHRACEAE","Clethra fagifolia","Clethra","fagifolia","T",5.025956
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",20.27909
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",13.63083
59114,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","T",76.0972
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",28.49665
59115,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","A",47.97043
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",23.70123
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",69.78461
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",38.91866
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",17.20122
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",80.57335
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",85.13599
59115,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","A",29.37015
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",59.50885
59115,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","A",76.29969
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",57.99805
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",69.60274
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",8.038591
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",78.76105
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",45.52062
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",57.50105
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",44.44039
59115,"ACTINIDIACEAE","Saurauia ursina","Saurauia","ursina","A",73.19312
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",93.18627
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",72.49768
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",25.16967
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",11.4589
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",59.33774
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",62.44475
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",16.25697
59115,"JUGLANDACEAE","Alfaroa colombiana","Alfaroa","colombiana","A",43.00678
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",10.25788
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",84.26964
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",67.79124
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",82.56935
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",94.70744
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",8.362101
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",89.77113
59115,"GROSSULARIACEAE","Escallonia paniculata","Escallonia","paniculata","A",85.53291
59115,"MELASTOMATACEAE","Miconia lehmanii","Miconia","lehmanii","A",76.66443
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",28.98823
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",37.54665
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",80.96408
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",95.36246
59115,"RUBIACEAE","Sabicea panamensis","Sabicea","panamensis","T",10.1395
59115,"CLETHRACEAE","Clethra fagifolia","Clethra","fagifolia","A",90.54483
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",99.62509
59115,"RHAMNACEAE","Rhamnus goudotiana","Rhamnus","goudotiana","T",74.39143
59115,"STAPHYLEACEAE","Turpinia occidentalis","Turpinia","occidentalis","T",86.00015
59115,"MELASTOMATACEAE","Miconia loreyoides","Miconia","loreyoides","T",41.13434
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","A",80.47177
59115,"CAPRIFOLIACEAE","Viburnum cornifolium","Viburnum","cornifolium","T",85.93245
59115,"MELASTOMATACEAE","Miconia lehmanii","Miconia","lehmanii","T",35.05079
