Codigo.de.Parcela,Num_indp,N_Familia,N_cientifico,Genero,Epiteto,Cod_HaCr,Diametro
59139,108,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,44.5083057096472
59139,118,ASTERACEAE,Baccharis latifolia,Baccharis,latifolia,T,20.4601907682721
59139,95,ROSACEAE,Hesperomeles obtusifolia,Hesperomeles,obtusifolia,T,25.9018353974537
59139,20,MELASTOMATACEAE,Miconia theaezans,Miconia,theaezans,T,21.5011846415972
59139,69,ASTERACEAE,Ageratina popayanensis,Ageratina,popayanensis,T,8.22945692458055
59139,42,SYMPLOCACEAE,Symplocos theiformis,Symplocos,theiformis,T,64.9568131773933
59139,109,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,59.1318075029974
59139,110,MELASTOMATACEAE,Miconia codonostigma,Miconia,codonostigma,A,42.1611714669023
59139,112,MELASTOMATACEAE,Miconia codonostigma,Miconia,codonostigma,A,59.1528293456247
59139,114,MELASTOMATACEAE,Miconia codonostigma,Miconia,codonostigma,T,59.0763303357954
59139,116,ASTERACEAE,Baccharis latifolia,Baccharis,latifolia,T,62.0073580022966
59139,111,MELASTOMATACEAE,Miconia codonostigma,Miconia,codonostigma,A,7.82744268909055
59139,134,CUNONIACEAE,Weinmannia pubescens,Weinmannia,pubescens,T,82.1059216307763
59139,19,MELASTOMATACEAE,Miconia theaezans,Miconia,theaezans,T,97.3293788452541
59139,36,MYRSINACEAE,Cybianthus iteoides,Cybianthus,iteoides,T,4.13587072604223
59139,121,ASTERACEAE,Ageratina popayanensis,Ageratina,popayanensis,T,85.4812308676683
59139,70,ASTERACEAE,Ageratina popayanensis,Ageratina,popayanensis,T,84.2749974276347
59139,119,ASTERACEAE,Baccharis latifolia,Baccharis,latifolia,T,5.20532361237824
59139,68,ASTERACEAE,Ageratina popayanensis,Ageratina,popayanensis,T,94.9482689519323
59139,113,ASTERACEAE,Baccharis latifolia,Baccharis,latifolia,T,65.0239308165919
59139,117,ASTERACEAE,Baccharis latifolia,Baccharis,latifolia,T,3.86183348091329
59139,124,ASTERACEAE,Ageratina popayanensis,Ageratina,popayanensis,T,35.200984146665
59139,125,ASTERACEAE,Ageratina popayanensis,Ageratina,popayanensis,T,14.2213408243053
59139,37,MYRSINACEAE,Cybianthus iteoides,Cybianthus,iteoides,T,85.6549889341383
59139,1,ERICACEAE,Disterigma acuminatum,Disterigma,acuminatum,T,83.8804447366155
59139,22,ERICACEAE,Cavendishia bracteata,Cavendishia,bracteata,T,25.5491940447076
59139,48,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,64.1235514755076
59139,55,ERICACEAE,Gaultheria erecta,Gaultheria,erecta,T,89.62923145197
59139,58,LAURACEAE,Ocotea floribunda,Ocotea,floribunda,A,87.5817927642669
59139,59,MELASTOMATACEAE,Miconia theaezans,Miconia,theaezans,T,76.4028903680961
59139,80,MELASTOMATACEAE,Miconia lehmanii,Miconia,lehmanii,T,71.735471682391207
59139,96,ROSACEAE,Hesperomeles obtusifolia,Hesperomeles,obtusifolia,T,95.7451747550325
59140,93,SYMPLOCACEAE,Symplocos mucronata,Symplocos,mucronata,A,88.7831203316366
59140,20,ASTERACEAE,Pentacalia trianae,Pentacalia,trianae,A,75.5967990413826
59140,99,RUBIACEAE,Faramea flavicans,Faramea,flavicans,A,98.8829425309467
59140,117,MYRSINACEAE,Cybianthus iteoides,Cybianthus,iteoides,A,34.6700760861629
59140,80,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,T,25.5075760659007
59140,97,RUBIACEAE,Faramea flavicans,Faramea,flavicans,T,22.2656212277707
59140,94,SYMPLOCACEAE,Symplocos mucronata,Symplocos,mucronata,A,47.8955513512045
59140,88,MELASTOMATACEAE,Miconia myrtillifolia,Miconia,myrtillifolia,A,37.9538100646663
59140,75,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,T,28.8844367996523
59140,79,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,T,51.3883208998849
59140,78,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,T,69.3565146927919
59140,77,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,T,73.4109110805246
59140,86,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,A,44.1433846856517
59140,91,THEACEAE,Ternstroemia meridionalis,Ternstroemia,meridionalis,T,7.98619541320261
59140,98,RUBIACEAE,Faramea flavicans,Faramea,flavicans,T,8.21116976531818
59140,95,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,25.6545308154022
59140,90,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,5.43436929151664
59140,111,MYRSINACEAE,Cybianthus iteoides,Cybianthus,iteoides,A,91.1835586861172
59140,18,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,58.6286736206175
59140,60,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,17.6721007752444
59140,67,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,72.2122374183904
59140,66,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,95.2591226695598
59140,92,THEACEAE,Ternstroemia meridionalis,Ternstroemia,meridionalis,T,52.5464346208921
59140,54,THEACEAE,Ternstroemia meridionalis,Ternstroemia,meridionalis,T,77.3897177395674
59140,107,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,84.4424749578134
59140,109,MYRSINACEAE,Cybianthus iteoides,Cybianthus,iteoides,T,42.2691770545498
59140,55,THEACEAE,Ternstroemia meridionalis,Ternstroemia,meridionalis,T,54.3668081393172
59140,68,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,3.78269093484814
59140,82,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,20.1506380980404
59140,58,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,10.6131911242687
59140,17,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,100.431370781935
59140,12,MYRSINACEAE,Cybianthus iteoides,Cybianthus,iteoides,T,55.7902800044612
59140,16,ASTERACEAE,Pentacalia trianae,Pentacalia,trianae,T,8.57704544141431
59140,28,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,52.4950435793722
59140,36,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,58.4597482515902
59140,65,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,85.0278514919146
59140,72,SYMPLOCACEAE,Symplocos theiformis,Symplocos,theiformis,T,12.1938019751711
59141,134,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,19.671742274783
59141,126,MELASTOMATACEAE,Miconia elaeoides,Miconia,elaeoides,A,83.1277475073787
59141,86,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,A,29.73747132683
59141,106,CYATHEACEAE,Cyathea caracasana,Cyathea,caracasana,A,81.9928464980835
59141,122,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,A,53.7775515332174
59141,72,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,A,30.3209708829153
59141,87,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,75.8313373430481
59141,53,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,A,80.847960843804
59141,127,ASTERACEAE,Pentacalia trianae,Pentacalia,trianae,T,19.2401782881493
59141,147,ASTERACEAE,Baccharis brachylaenoides,Baccharis,brachylaenoides,T,23.1830410062748
59141,93,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,57.0143076084545
59141,94,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,62.1819886420091
59141,133,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,77.2859296947301
59141,97,POLYGALACEAE,Monnina arborescens,Monnina,arborescens,T,80.6380775181085
59141,160,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,43.9668997481884
59141,128,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,69.8891270637263
59141,70,MELASTOMATACEAE,Miconia tinifolia,Miconia,tinifolia,T,14.2632606999169
59141,130,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,53.8884364008917
59141,92,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,27.4561757029248
59141,103,MELASTOMATACEAE,Miconia myrtillifolia,Miconia,myrtillifolia,T,48.108677474891
59141,140,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,52.2218153303807
59141,148,ASTERACEAE,Baccharis brachylaenoides,Baccharis,brachylaenoides,T,62.928262742296
59141,4,ERICACEAE,Disterigma acuminatum,Disterigma,acuminatum,T,52.4878551398871
59141,51,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,36.514427485993
59141,60,MELASTOMATACEAE,Miconia quintuplinervia,Miconia,quintuplinervia,T,65.2729302435487
59141,77,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,19.4101468048297
59142,125,SYMPLOCACEAE,Symplocos mucronata,Symplocos,mucronata,A,58.603638673953
59142,85,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,42.2086649946268
59142,50,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,A,46.0997762711758
59142,66,SYMPLOCACEAE,Symplocos mucronata,Symplocos,mucronata,A,49.554336659824
59142,91,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,77.3809429056293
59142,135,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,A,56.8445504534723
59142,87,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,57.0217540999105
59142,96,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,80.6763087939789
59142,60,SYMPLOCACEAE,Symplocos mucronata,Symplocos,mucronata,A,44.4289252814275
59142,54,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,97.552577931812
59142,140,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,A,73.0381402399698
59142,92,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,99.2389630918904
59142,47,MELASTOMATACEAE,Miconia theaezans,Miconia,theaezans,T,54.1688103092974
59142,113,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,58.4182573436974
59142,127,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,93.5177551919642
59142,27,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,98.8911117928847
59142,112,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,63.7580493502734
59142,143,SYMPLOCACEAE,Symplocos mucronata,Symplocos,mucronata,T,20.3776016026565
59142,39,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,90.3385637986269
59142,42,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,38.5686271802106
59142,48,THEACEAE,Ternstroemia meridionalis,Ternstroemia,meridionalis,T,56.9540313762922
59142,57,POLYGALACEAE,Monnina arborescens,Monnina,arborescens,T,55.4148065504853
59142,111,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,44.2184752474079
59142,155,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,33.5640705309299
59142,72,MELASTOMATACEAE,Miconia sandemanii,Miconia,sandemanii,T,29.5419349177794
59142,88,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,21.2143271544918
59142,14,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,67.4573465284752
59142,15,MELASTOMATACEAE,Miconia theaezans,Miconia,theaezans,T,51.3517920468974
59142,33,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,12.0359332969182
59142,34,ERICACEAE,Disterigma acuminatum,Disterigma,acuminatum,T,4.18583719055076
59142,38,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,27.6000961061343
59142,44,THEACEAE,Ternstroemia meridionalis,Ternstroemia,meridionalis,T,6.26848004596676
59142,49,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,94.9076534939845
59142,67,CLETHRACEAE,Clethra fagifolia,Clethra,fagifolia,A,33.2692524438763
59142,70,SYMPLOCACEAE,Symplocos theiformis,Symplocos,theiformis,T,21.0485837921518
59142,98,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,61.5036768097055
59142,102,MYRSINACEAE,Myrsine coriacea,Myrsine,coriacea,T,59.3699490821757
59143,97,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,59.6344907624151
59143,79,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,29.8590762950357
59143,121,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,43.5373419547328
59143,39,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,34.0723056422434
59143,62,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,47.1211466896097
59143,54,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,11.5753858054763
59143,40,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,54.6965838348794
59143,91,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,72.1988144368033
59143,68,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,51.7256399435431
59143,98,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,5.28163638469558
59143,64,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,80.4261360211557
59143,96,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,38.3028156814942
59143,119,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,79.2040048851703
59143,110,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,48.5674488441941
59143,95,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,90.2289256484565
59143,94,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,28.3190825558828
59143,92,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,7.22957728608036
59143,99,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,31.5074648078218
59143,140,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,22.8640941186276
59143,111,MELASTOMATACEAE,Monochaetum strigosum,Monochaetum,strigosum,T,4.51975403604747
59143,137,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,22.6849492954758
59143,47,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,43.0042384681467
59143,106,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,91.0536274494251
59143,38,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,84.9276640562763
59143,78,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,12.9832105408513
59143,90,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,84.1219987407109
59143,141,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,88.5965152465598
59143,126,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,28.8943855706129
59143,67,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,72.2787923324324
59143,107,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,16.621148459717
59143,45,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,36.9258829331222
59143,49,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,56.7612021335681
59143,100,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,42.1706885405869
59143,109,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,22.5840053279561
59143,120,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,59.8575082858683
59143,93,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,54.7360560549691
59143,65,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,8.82091491840143
59143,125,ERICACEAE,Gaultheria anastomosans,Gaultheria,anastomosans,T,64.3414959477464
59143,63,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,44.8290424847591
59143,108,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,10.5575356014775
59143,142,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,94.9820416310993
59143,46,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,7.74388637654362
59143,132,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,8.57411122985666
59143,133,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,50.1886057968795
59143,105,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,73.86473309677
59143,104,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,83.6796098409369
59143,103,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,68.6209229639296
59143,102,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,61.9301616963509
59143,3,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,45.2089712967594
59143,5,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,77.4438275316835
59143,6,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,6.53256772320511
59143,7,MELASTOMATACEAE,Monochaetum strigosum,Monochaetum,strigosum,T,32.1577958616396
59143,8,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,48.1388311060413
59143,9,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,42.6734128881592
59143,31,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,69.3096236099952
59143,36,ASTERACEAE,Pentacalia haticoensis,Pentacalia,haticoensis,T,73.038017115891
59143,41,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,6.29322726749482
59143,42,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,14.8524182780855
59143,52,ERICACEAE,Vaccinium floribundum,Vaccinium,floribundum,T,54.2121917402545
59143,53,ERICACEAE,Gaultheria erecta,Gaultheria,erecta,T,85.0772438558374
59143,66,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,10.8197960966491
59143,88,MELASTOMATACEAE,Monochaetum strigosum,Monochaetum,strigosum,T,56.0408252393568
59143,112,ERICACEAE,Gaultheria anastomosans,Gaultheria,anastomosans,T,76.2424704677204
59144,75,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,32.4521491092146
59144,82,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,78.870643405152
59144,70,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,13.5168071871273
59144,120,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,80.2171944669365
59144,127,ROSACEAE,Hesperomeles heterophylla,Hesperomeles,heterophylla,A,31.7807044442816
59144,92,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,22.2033326329377
59144,93,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,84.7387103250858
59144,95,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,78.0117716571329
59144,5,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,97.7081283740897
59144,6,ASTERACEAE,Hieracium frigidum,Hieracium,frigidum,A,21.2852738395816
59144,10,ROSACEAE,Alchemilla orbiculata,Alchemilla,orbiculata,T,45.6690527145126
59144,11,ERICACEAE,Gaultheria erecta,Gaultheria,erecta,T,76.2284611649408
59144,13,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,53.8332891650664
59144,18,ROSACEAE,Acaena elongata,Acaena,elongata,T,64.4667574293584
59144,21,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,94.9520801336035
59144,25,LYCOPODIACEAE,Lycopodium dichotomum,Lycopodium,dichotomum,T,75.7064162908051
59144,27,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,93.2594676186002
59144,28,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,85.3640749470784
59144,29,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,53.157005530214
59144,30,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,38.2026797576728
59144,31,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,24.9090734718793
59144,38,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,12.9647474570025
59144,39,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,7.89576875480302
59144,40,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,5.35166775123792
59144,44,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,75.0190126786306
59144,45,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,8.04423911697945
59144,47,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,48.0644704822836
59144,48,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,65.6469956414987
59144,49,ASTERACEAE,Hieracium frigidum,Hieracium,frigidum,A,17.5123596186606
59144,64,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,74.4247990348239
59144,65,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,5.79117231236932
59144,66,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,43.8395548808476
59144,68,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,89.1101661837363
59144,73,ROSACEAE,Hesperomeles heterophylla,Hesperomeles,heterophylla,T,37.5536011577247
59144,83,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,4.56270169538311
59144,84,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,22.6824789082385
59144,85,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,74.183507529862
59144,86,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,2.83440466845662
59144,87,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,25.877558695064
59144,90,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,48.5533512810823
59144,91,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,90.3438513669858
59144,94,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,48.3665014452967
59144,100,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,56.2726593868405
59144,118,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,38.2069899017816
59144,119,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,49.2594677297737
59144,121,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,59.0719268894332
59144,122,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,40.1881252687567
59144,124,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,16.9470934392536
59144,125,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,94.7772799382592
59144,126,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,69.5731518686374
59144,136,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,34.6424712859527
59145,150,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,88.323313842342
59145,92,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,9.70359631307925
59145,30,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,35.5857867378893
59145,148,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,3.86482643172147
59145,136,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,70.3658240352381
59145,135,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,15.1866363931354
59145,52,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,11.4376298897044
59145,117,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,4.25317659572554
59145,91,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,15.807355176969
59145,118,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,22.3940328644498
59145,13,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,A,45.7229735818901
59145,23,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,80.8878452227837
59145,116,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,11.1816850418885
59145,21,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,53.6225448383316
59145,41,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,28.4547322364839
59145,105,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,A,89.553667354829
59145,45,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,11.7513516420391
59145,28,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,29.4401215305349
59145,169,ROSACEAE,Hesperomeles heterophylla,Hesperomeles,heterophylla,T,24.630282038809
59145,35,ROSACEAE,Hesperomeles heterophylla,Hesperomeles,heterophylla,T,4.7297643805686
59145,74,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,3.62143752311055
59145,33,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,50.8918260357348
59145,76,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,16.1077387627112
59145,122,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,18.7437692023348
59145,153,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,61.8935863664033
59145,83,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,25.851942207517
59145,94,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,93.3478747439024
59145,141,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,A,40.4908762282002
59145,102,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,26.6844589302823
59145,157,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,57.630963979747
59145,42,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,39.2261967134348
59145,34,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,42.8005983452521
59145,123,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,77.3075647213087
59145,58,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,67.2411140637748
59145,133,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,40.355643442551
59145,8,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,T,6.24976510657249
59145,53,ROSACEAE,Hesperomeles heterophylla,Hesperomeles,heterophylla,T,98.6936930735571
59145,61,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,A,55.5012302097936
59145,132,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,12.4639842621493
59145,146,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,63.7179327646709
59145,163,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,68.7446345365676
59145,38,MYRSINACEAE,Myrsine dependens,Myrsine,dependens,T,78.9393169357545
59145,59,ASTERACEAE,Diplostephium bicolor,Diplostephium,bicolor,T,46.4491174301149
59145,78,CAPRIFOLIACEAE,Viburnum cornifolium,Viburnum,cornifolium,T,92.3368395404662
59145,81,MELASTOMATACEAE,Miconia pergamentacea,Miconia,pergamentacea,A,99.4046871450979
59145,95,ERICACEAE,Pernettya prostrata,Pernettya,prostrata,T,6.37724055051449
